  9.3250E+01  6.1619E-04  6.1542E-07  8.6906E-04  7.6219E-07  1.9792E-04  3.9628E-07  1.1154E-04  1.3639E-07  4.5554E-05  4.8029E-08
  9.3500E+01  6.1124E-04  6.1043E-07  8.6227E-04  7.5607E-07  1.9617E-04  3.9284E-07  1.1053E-04  1.3519E-07  4.5150E-05  4.7621E-08
  9.3750E+01  6.0633E-04  6.0550E-07  8.5554E-04  7.5002E-07  1.9443E-04  3.8944E-07  1.0952E-04  1.3401E-07  4.4746E-05  4.7218E-08
  9.4000E+01  6.0148E-04  6.0062E-07  8.4889E-04  7.4403E-07  1.9272E-04  3.8607E-07  1.0853E-04  1.3284E-07  4.4351E-05  4.6819E-08
  9.4250E+01  5.9667E-04  5.9580E-07  8.4229E-04  7.3810E-07  1.9102E-04  3.8274E-07  1.0754E-04  1.3168E-07  4.3955E-05  4.6424E-08
  9.4500E+01  5.9192E-04  5.9102E-07  8.3577E-04  7.3224E-07  1.8934E-04  3.7945E-07  1.0657E-04  1.3054E-07  4.3569E-05  4.6033E-08
  9.4750E+01  5.8721E-04  5.8629E-07  8.2931E-04  7.2643E-07  1.8768E-04  3.7619E-07  1.0561E-04  1.2941E-07  4.3182E-05  4.5647E-08
  9.5000E+01  5.8256E-04  5.8161E-07  8.2292E-04  7.2069E-07  1.8604E-04  3.7297E-07  1.0466E-04  1.2829E-07  4.2804E-05  4.5264E-08
  9.5250E+01  5.7794E-04  5.7698E-07  8.1658E-04  7.1500E-07  1.8441E-04  3.6978E-07  1.0372E-04  1.2718E-07  4.2426E-05  4.4886E-08
  9.5500E+01  5.7338E-04  5.7240E-07  8.1032E-04  7.0937E-07  1.8281E-04  3.6663E-07  1.0279E-04  1.2609E-07  4.2056E-05  4.4511E-08
  9.5750E+01  5.6886E-04  5.6787E-07  8.0411E-04  7.0380E-07  1.8121E-04  3.6351E-07  1.0187E-04  1.2500E-07  4.1685E-05  4.4141E-08
  9.6000E+01  5.6439E-04  5.6338E-07  7.9797E-04  6.9829E-07  1.7965E-04  3.6043E-07  1.0096E-04  1.2393E-07  4.1324E-05  4.3774E-08
  9.6250E+01  5.5996E-04  5.5894E-07  7.9189E-04  6.9283E-07  1.7809E-04  3.5738E-07  1.0006E-04  1.2287E-07  4.0961E-05  4.3412E-08
  9.6500E+01  5.5557E-04  5.5454E-07  7.8586E-04  6.8743E-07  1.7654E-04  3.5436E-07  9.9163E-05  1.2182E-07  4.0602E-05  4.3053E-08
  9.6750E+01  5.5124E-04  5.5019E-07  7.7990E-04  6.8208E-07  1.7503E-04  3.5137E-07  9.8286E-05  1.2079E-07  4.0252E-05  4.2697E-08
  9.7000E+01  5.4694E-04  5.4588E-07  7.7399E-04  6.7679E-07  1.7352E-04  3.4842E-07  9.7412E-05  1.1976E-07  3.9900E-05  4.2346E-08
  9.7250E+01  5.4270E-04  5.4162E-07  7.6815E-04  6.7155E-07  1.7203E-04  3.4550E-07  9.6554E-05  1.1875E-07  3.9558E-05  4.1998E-08
  9.7500E+01  5.3848E-04  5.3740E-07  7.6236E-04  6.6637E-07  1.7056E-04  3.4261E-07  9.5700E-05  1.1774E-07  3.9214E-05  4.1654E-08
  9.7750E+01  5.3432E-04  5.3323E-07  7.5663E-04  6.6123E-07  1.6910E-04  3.3974E-07  9.4860E-05  1.1675E-07  3.8878E-05  4.1313E-08
  9.8000E+01  5.3019E-04  5.2909E-07  7.5095E-04  6.5615E-07  1.6766E-04  3.3691E-07  9.4024E-05  1.1577E-07  3.8541E-05  4.0976E-08
  9.8250E+01  5.2611E-04  5.2500E-07  7.4534E-04  6.5112E-07  1.6623E-04  3.3411E-07  9.3203E-05  1.1480E-07  3.8213E-05  4.0642E-08
  9.8500E+01  5.2207E-04  5.2095E-07  7.3977E-04  6.4614E-07  1.6482E-04  3.3134E-07  9.2384E-05  1.1384E-07  3.7883E-05  4.0312E-08
  9.8750E+01  5.1807E-04  5.1693E-07  7.3426E-04  6.4121E-07  1.6342E-04  3.2860E-07  9.1581E-05  1.1289E-07  3.7561E-05  3.9985E-08
  9.9000E+01  5.1410E-04  5.1296E-07  7.2880E-04  6.3633E-07  1.6204E-04  3.2589E-07  9.0780E-05  1.1194E-07  3.7239E-05  3.9661E-08
  9.9250E+01  5.1017E-04  5.0903E-07  7.2339E-04  6.3149E-07  1.6067E-04  3.2320E-07  8.9988E-05  1.1101E-07  3.6920E-05  3.9341E-08
  9.9500E+01  5.0629E-04  5.0514E-07  7.1804E-04  6.2671E-07  1.5932E-04  3.2054E-07  8.9209E-05  1.1009E-07  3.6608E-05  3.9024E-08
  9.9750E+01  5.0244E-04  5.0129E-07  7.1273E-04  6.2197E-07  1.5797E-04  3.1792E-07  8.8434E-05  1.0918E-07  3.6295E-05  3.8710E-08
  1.0000E+02  4.9863E-04  4.9747E-07  7.0749E-04  6.1728E-07  1.5665E-04  3.1531E-07  8.7673E-05  1.0828E-07  3.5990E-05  3.8399E-08
  1.0025E+02  4.9485E-04  4.9369E-07  7.0228E-04  6.1263E-07  1.5534E-04  3.1274E-07  8.6914E-05  1.0739E-07  3.5684E-05  3.8092E-08
  1.0050E+02  4.9112E-04  4.8995E-07  6.9714E-04  6.0803E-07  1.5404E-04  3.1019E-07  8.6168E-05  1.0650E-07  3.5384E-05  3.7787E-08
  1.0075E+02  4.8742E-04  4.8625E-07  6.9203E-04  6.0348E-07  1.5276E-04  3.0767E-07  8.5425E-05  1.0563E-07  3.5085E-05  3.7486E-08
  1.0100E+02  4.8376E-04  4.8258E-07  6.8698E-04  5.9896E-07  1.5149E-04  3.0517E-07  8.4695E-05  1.0476E-07  3.4792E-05  3.7188E-08
  1.0125E+02  4.8012E-04  4.7895E-07  6.8197E-04  5.9450E-07  1.5023E-04  3.0270E-07  8.3968E-05  1.0391E-07  3.4498E-05  3.6892E-08
  1.0150E+02  4.7653E-04  4.7536E-07  6.7701E-04  5.9007E-07  1.4898E-04  3.0026E-07  8.3248E-05  1.0306E-07  3.4207E-05  3.6600E-08
  1.0175E+02  4.7297E-04  4.7180E-07  6.7210E-04  5.8569E-07  1.4775E-04  2.9784E-07  8.2541E-05  1.0222E-07  3.3923E-05  3.6310E-08
  1.0200E+02  4.6944E-04  4.6827E-07  6.6723E-04  5.8136E-07  1.4653E-04  2.9544E-07  8.1837E-05  1.0139E-07  3.3639E-05  3.6024E-08
